review,rating,sentiment,review_processed,Document_No,Dominant_Topic,Topic_Perc_Contrib,Keywords,Text
Sampai saat ini selalu puas dengan apa yg di berikan oleh pelayanan JD.ID semogaa tetap selalu mempertahankan kebaikan yg sdh ada .. dan tingkatkan terus .,5,2,ikan layan semogaa tahan tingkat,805,0.0,0.5972,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['ikan', 'layan', 'semogaa', 'tahan', 'tingkat']"
Barang ori pengiriman cepat makasih,5,2,barang ori kirim cepat,806,0.0,0.9926,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['barang', 'asli', 'kirim', 'cepat']"
Semua sesuai janji terimakasih barang sudah sampai ??????. Terima kasih shopy barang ud sy terima,5,2,sesuai janji barang shopy barang,807,0.0,0.745,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['sesuai', 'janji', 'barang', 'shopy', 'barang']"
mantap gratis. Dan bonus nya bqnyak,5,2,gratis bonus bqnyak,808,1.0,0.9853,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['gratis', 'bonus', 'bqnyak']"
"Terimakasih tokopedia, saya sudah membeli pelatihan di tokopedia dengan lancar luncur",5,2,beli latih lancar luncur,809,3.0,0.9901,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['beli', 'latih', 'lancar', 'luncur']"
"Puas belanja di lazada,kurirnya ramah�",5,2,belanja kurir ramah,810,0.0,0.9901,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['belanja', 'kurir', 'ramah']"
"Dng pembayaran cod , kami percaya barang akan dikirim dengan baik, kami puas dgn jaminan yg diberikan shoppy",5,2,dng bayar cod percaya barang kirim jamin shoppy,811,0.0,0.552,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['dng', 'bayar', 'cod', 'percaya', 'barang', 'kirim', 'jamin', 'shoppy']"
"Apk Tokopedia ini anti ribet dulu aku sering belanja keluar saat kenal sama Tokopedia,selalu belanja di Tokopedia Kalian semua harus belanja di Tokopedia ??",5,2,apk anti ribet belanja kenal belanja belanja,812,3.0,0.995,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['aplikasi', 'anti', 'ribet', 'belanja', 'kenal', 'belanja', 'belanja']"
Sangat menyenangkan. Saya juga mengikuti pelatihan pra kerja melalui buka lapak. Terima kasih sangat membantu. Sehat selalu dan sukses,5,2,latih pra bantu sehat sukses,813,3.0,0.7856,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['latih', 'pra', 'bantu', 'sehat', 'sukses']"
"hanya ulasan banyak tentang pengemasan dan jasa kirim yang negatif,,,itu saja",5,2,ulas emas jasa kirim negatif,814,1.0,0.5972,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['ulas', 'emas', 'jasa', 'kirim', 'negatif']"
"Oke bgt ,cepat,gratis ongkir nya di banyakin ya biar belanja terus kak sukses selalu mksh kak",5,2,cepat gratis ongkir banyakin belanja sukses mksh,815,1.0,0.6686,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['cepat', 'gratis', 'ongkir', 'banyakin', 'belanja', 'sukses', 'mksh']"
Transaksi belanja yg praktis dan murah,5,2,transaksi belanja praktis murah,816,3.0,0.7306,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['transaksi', 'belanja', 'praktis', 'murah']"
Semua traksaksi aman dan mudah. Terima kasih buka lapak,5,2,traksaksi aman mudah,817,0.0,0.4951,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['traksaksi', 'aman', 'mudah']"
"Maju sukses terus buat Lazada, mudah2an semakin baik semuanya",5,2,maju sukses mudah,818,3.0,0.9901,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['maju', 'sukses', 'mudah']"
Bagus.. Harap di jaga dan di tingkat kan lagi,5,2,harap jaga tingkat,819,0.0,0.9901,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['harap', 'jaga', 'tingkat']"
Semoga Dgn Bergabungnya Go To semakin sukses selalu dan berharap logo Jaket Berubah jg ditahun depan dgn logo GO-JEK baru dan Tokopedia baru,5,2,gabung go sukses harap logo jaket ubah jg logo go jek,820,0.0,0.5686,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['gabung', 'go', 'sukses', 'harap', 'logo', 'jaket', 'ubah', 'juga', 'logo', 'go', 'jek']"
Saya sudah mengikuti pelatihan prakerja dan memilih bukalapak untuk kelanjutan bisnis online saya. Tinggal prakteknya aja nanti. Thx bukalapak udh fast respon untuk pembelian vouchernya.,5,2,latih pilih bisnis online tinggal praktek fast respon beli vouchernya,821,3.0,0.5506,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['latih', 'pilih', 'bisnis', 'online', 'tinggal', 'praktek', 'fast', 'respon', 'beli', 'vouchernya']"
Proses mudah dan cepat.. Di rekomendasi kan deh..,5,2,proses mudah cepat rekomendasi,822,3.0,0.5817,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['proses', 'mudah', 'cepat', 'rekomendasi']"
"Belanja cepat, hemat, aman..",5,2,belanja cepat hemat aman,823,0.0,0.5603,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['belanja', 'cepat', 'hemat', 'aman']"
tolong sediakan isi ulang saldo driver grab yang 50.000 dong soalnya semua driver sekarang lagi pada sepi,5,2,tolong sedia isi ulang saldo driver driver sepi,824,2.0,0.4782,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['tolong', 'sedia', 'isi', 'ulang', 'saldo', 'driver', 'driver', 'sepi']"
Aplikasi lazada memang bagus Nursal klau TDK pakai lazada,5,2,aplikasi nursal klau pakai,825,1.0,0.6612,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['aplikasi', 'nursal', 'klau', 'pakai']"
Aplikasi yg sangat bagus dan bermanfaat serta murah meriah dalam pembelian,5,2,aplikasi murah riah beli,826,0.0,0.5318,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['aplikasi', 'murah', 'riah', 'beli']"
"Puuuuuaaaaaassss banget,tp banyakin lagi ongkir nya",5,2,puuuuuaaaaaassss banyakin ongkir,827,1.0,0.9853,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['puuuuuaaaaaassss', 'banyakin', 'ongkir']"
"Aplikasi ny bagus bgt, memudahkan buat belanja online, menyenangkan jg, sangat mudah buat di gunakan, yg lain hrs download sii, aplikasi belanja online nomor satu di Indonesia",5,2,aplikasi ny mudah belanja online jg mudah hrs download sii aplikasi belanja online nomor indonesia,828,3.0,0.571,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['aplikasi', 'ny', 'mudah', 'belanja', 'online', 'juga', 'mudah', 'harus', 'unduh', 'sii', 'aplikasi', 'belanja', 'online', 'nomor', 'indonesia']"
Aplikasi berbelanja online yang bagus??,5,2,aplikasi belanja online,829,3.0,0.9901,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['aplikasi', 'belanja', 'online']"
Saya belum coba. Hanya produk yang di pajang sudah ready stok.,4,2,produk pajang ready stok,830,0.0,0.4975,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['produk', 'pajang', 'siap', 'stok']"
sangat nyaman dan apk nya sangat bagus tapi harus lebih di tinggkatkan lagi smangat trus,5,2,nyaman apk tinggkatkan smangat,831,0.0,0.4951,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['nyaman', 'aplikasi', 'tinggkatkan', 'smangat']"
Barang bagus pengiriman cepat,5,2,barang kirim cepat,832,0.0,0.9901,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['barang', 'kirim', 'cepat']"
Proses cepat barang mantap,5,2,proses cepat barang,833,0.0,0.9901,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['proses', 'cepat', 'barang']"
Aplikasi yg sangat2 memudahkan dalam berbelanja,5,2,aplikasi mudah belanja,834,3.0,0.9901,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['aplikasi', 'mudah', 'belanja']"
Memudahkan saya untuk berbelanja,5,2,mudah belanja,835,3.0,0.9853,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['mudah', 'belanja']"
Barang cepat nyampe,5,2,barang cepat nyampe,836,0.0,0.9901,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['barang', 'cepat', 'nyampe']"
Suka berbelanka disni selain harga murce utk pelayan juga memuaskan,5,2,berbelanka disni harga murce utk layan,837,0.0,0.9901,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['berbelanka', 'disni', 'harga', 'murce', 'untuk', 'layan']"
Alhamdulillah selalu puas belanja apa pun dsini.. Apalagi kebutuhan rumah tangga komplit pngiriman juga cepet2 trs. Terus pertahankan ke nyaman custemer,5,2,belanja dsini butuh rumah tangga komplit pngiriman cepet trs tahan nyaman custemer,838,3.0,0.4841,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['belanja', 'dsini', 'butuh', 'rumah', 'tangga', 'komplit', 'pngiriman', 'cepat', 'terus', 'tahan', 'nyaman', 'custemer']"
Sangat murah dan banyak promo,5,2,murah promo,839,0.0,0.4951,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['murah', 'promo']"
Mudah mencari apa yg dibutuhkan,5,2,mudah cari butuh,840,3.0,0.9901,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['mudah', 'cari', 'butuh']"
Di bukalapak ada MALING BERKEDOK ASURANSI..lebih baik komplen ke pelapak langsung kalo ada masalah dari pada wajib asuransi..nguntungin malimg aja,5,2,maling kedok asuransi komplen wajib asuransi nguntungin malimg,841,2.0,0.9926,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['maling', 'kedok', 'asuransi', 'komplen', 'wajib', 'asuransi', 'nguntungin', 'malimg']"
sangat membantu mempermudah.khususnya dalam pemilihan pelatihan prakerja,5,2,bantu mudah pilih latih,842,3.0,0.9926,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['bantu', 'mudah', 'pilih', 'latih']"
bukalapak ok..klaim barang mudah dan bukalapak sangat membantu usernya bertanggung jawab secara profesional..pihak asuransi juga tidak mempersulit sangat profesional dalam pelayanan..terima kasih Bukalapak dan pihak asuransi..smoga makin maju dan jaya selalu..,5,2,klaim barang mudah bantu usernya tanggung profesional asuransi sulit profesional layan asuransi smoga maju jaya,843,3.0,0.3664,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['klaim', 'barang', 'mudah', 'bantu', 'usernya', 'tanggung', 'profesional', 'asuransi', 'sulit', 'profesional', 'layan', 'asuransi', 'smoga', 'maju', 'jaya']"
Sangat mudah untuk membeli pelatihan prakerja di sini,5,2,mudah beli latih,844,3.0,0.9901,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['mudah', 'beli', 'latih']"
Sering2 beri gratis ongkir ya dan harga bersaing murah,5,2,gratis ongkir harga saing murah,845,0.0,0.5972,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['gratis', 'ongkir', 'harga', 'saing', 'murah']"
Mudah dan lengkap belanja di tokopedia,5,2,mudah lengkap belanja,846,3.0,0.9901,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['mudah', 'lengkap', 'belanja']"
Aplikasi Blanja Online yg amanah... Kurirnya pun ramah dan profesional...,5,2,aplikasi blanja online amanah kurir ramah profesional,847,0.0,0.6115,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['aplikasi', 'belanja', 'online', 'amanah', 'kurir', 'ramah', 'profesional']"
Sebagai salasatu pendukung program prakerja aplikasi ini sangat membantu cara pembayaran dan transaksi tidak teralu sulit..sukses trus buat tokopedia..terimakash,5,2,salasatu dukung program aplikasi bantu bayar transaksi alu sulit sukses terimakash,848,3.0,0.6038,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['salasatu', 'dukung', 'program', 'aplikasi', 'bantu', 'bayar', 'transaksi', 'alu', 'sulit', 'sukses', 'terimakash']"
Bisa ga sih kalo flash sale dikasih filter? Pengen dapet serba seribu eh ongkirnya 40k karena jauh,5,2,flash sale filter ken serba ribu ongkirnya,849,2.0,0.536,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['flash', 'sale', 'filter', 'ken', 'serba', 'ribu', 'ongkir']"
Semoga bisa muncul shoope later nya biar kalo belanja lebih sering lagi bisa byar pas gajian ????,4,2,muncul later belanja byar pas gaji,850,2.0,0.5972,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['muncul', 'later', 'belanja', 'bayar', 'pas', 'gaji']"
"ori, pengiriman tepat waktu, bisa cod",5,2,ori kirim cod,851,0.0,0.6369,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['asli', 'kirim', 'cod']"
App nya sudah mantap..Makin banyakin lagi dong disc nya jd..??,5,2,app banyakin disc,852,1.0,0.6612,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['aplikasi', 'banyakin', 'disc']"
Sangat membantu..mudah dan sangat terpercaya,5,2,bantu mudah percaya,853,3.0,0.9901,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['bantu', 'mudah', 'percaya']"
"Tolonh di tingkatkan lagi aplikasinya untuk pengiriman yang gratis ongkir, si pembeli bisa memilih kurir jgn otomatis. Klo kedapetan kurir anteraja lama bgt jakarta to jakarta aja 3 hari baru sampe rmh dari awal di pickup. Klo tidak di hapus saja kurir anteraja nya terima kasih",4,2,tolonh tingkat aplikasi kirim gratis ongkir beli pilih kurir jgn otomatis kedapetan kurir anteraja jakarta jakarta sampe rmh pickup hapus kurir anteraja,854,1.0,0.4695,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['tolonh', 'tingkat', 'aplikasi', 'kirim', 'gratis', 'ongkir', 'beli', 'pilih', 'kurir', 'jangan', 'otomatis', 'kedapetan', 'kurir', 'anteraja', 'jakarta', 'jakarta', 'sampai', 'rumah', 'pickup', 'hapus', 'kurir', 'anteraja']"
"Sangat"" membantu sekali belanja ini itu udah ngak pakek ribet lagi tingal pencet"" transfer tinggal nungu di rumah barang datang beres deh..apa lagi ada juga sistem COD beli ini itu tunggu barang datang baru bayar di tempat",5,2,bantu belanja pakek ribet tingal pencet transfer tinggal nungu rumah barang beres sistem cod beli tunggu barang bayar,855,0.0,0.2863,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['bantu', 'belanja', 'pakek', 'ribet', 'tingal', 'pencet', 'transfer', 'tinggal', 'nungu', 'rumah', 'barang', 'beres', 'sistem', 'cod', 'beli', 'tunggu', 'barang', 'bayar']"
Good buat beli pelatihan sangat mudah,5,2,beli latih mudah,856,3.0,0.9901,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['beli', 'latih', 'mudah']"
Baguus aplikasi a jd terbantu,5,2,baguus aplikasi bantu,857,3.0,0.9853,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['baguus', 'aplikasi', 'bantu']"
"Thankyou Tokopedia, ku kasi bintang 5 soalnya emang beneran manfaatnya. Selain area jual-beli ternyata juga ada sarana edukasi bekerjasama dgn prakerja. Aku udah mengikuti pelatihannya, Semoga cpt dipeoses ya sertifikasi nya",5,2,thankyou kasi bintang beneran area jual beli sarana edukasi bekerjasama latih cpt dipeoses sertifikasi,858,0.0,0.4026,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['thankyou', 'kasi', 'bintang', 'beneran', 'area', 'jual', 'beli', 'sarana', 'edukasi', 'bekerjasama', 'latih', 'cepat', 'dipeoses', 'sertifikasi']"
"Suka bngt sma aplikasi belanja yang satu ini bener"" bagus banget aplikasi nya, mudah juga di pakai untuk semua kalangan anak muda maupun orang tua",5,2,sma aplikasi belanja bener aplikasi mudah pakai kalang anak muda tua,859,3.0,0.5843,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['sama', 'aplikasi', 'belanja', 'benar', 'aplikasi', 'mudah', 'pakai', 'kalang', 'anak', 'muda', 'tua']"
Kebutuhan jadi murah,5,2,butuh murah,860,0.0,0.4951,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['butuh', 'murah']"
Mudah dan nyaman,5,2,mudah nyaman,861,0.0,0.4951,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['mudah', 'nyaman']"
Lazada apl olshop yg mudah d pahami??????,5,2,apl olshop mudah paham,862,3.0,0.7216,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['aplikasi', 'olshop', 'mudah', 'paham']"
Order sering gagal karena belum tahu caranya,5,2,order gagal,863,2.0,0.9853,"aplikasi, bayar, tolong, akun, iklan, pakai, tipu, beli, update, unduh","['order', 'gagal']"
Terima kasih Tokopedia lengkap dan terpercaya,5,2,lengkap percaya,864,3.0,0.9853,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['lengkap', 'percaya']"
"Barang nya bagus, tp sulit bgd mau aktivasi shopeepaylater ??",4,2,barang sulit aktivasi shopeepaylater,865,0.0,0.4951,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['barang', 'sulit', 'aktivasi', 'shopeepaylater']"
Belanja jadi mudah dan banyak promio.,5,2,belanja mudah promio,866,3.0,0.9853,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['belanja', 'mudah', 'promio']"
Bagussss bgt apk nyaaaa yakinnn,5,2,bagussss apk nyaaaa yakinnn,867,3.0,0.9712,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['bagussss', 'aplikasi', 'nyaaaa', 'yakinnn']"
Sangat membantu dalam pelatihan.,5,2,bantu latih,868,3.0,0.9853,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['bantu', 'latih']"
Harga variatif,4,2,harga variatif,869,0.0,0.9712,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['harga', 'variatif']"
Aplikasi mantap sangat membantu,5,2,aplikasi bantu,870,3.0,0.9853,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['aplikasi', 'bantu']"
"Terimakasih Tokopedia dah membantu kami dalam pembelian voucher prakerja,semoga jaya terus",5,2,bantu beli voucher jaya,871,3.0,0.7228,"belanja, aplikasi, mudah, bantu, online, sukses, rumah, butuh, beli, cari","['bantu', 'beli', 'voucher', 'jaya']"
Puas blanja di jd.id cpt nyampe bisa COD...sipp,5,2,blanja cpt nyampe cod sipp,872,1.0,0.5076,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['belanja', 'cepat', 'nyampe', 'cod', 'sipp']"
"Selama ini pengalaman pengguna setia bukalapak, ok. Pokoknya slalu tingkatin kualitasnya ??",5,2,alam setia slalu tingkatin kualitas,873,0.0,0.9926,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['alam', 'setia', 'selalu', 'tingkatin', 'kualitas']"
Bintang 5 tdk cukup harusnya bintang 10 Sangat membantu setiap beli barang ga usah ribet tinggal pesan langsung dikirim,5,2,bintang bintang bantu beli barang ribet tinggal pesan kirim,874,0.0,0.3787,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['bintang', 'bintang', 'bantu', 'beli', 'barang', 'ribet', 'tinggal', 'pesan', 'kirim']"
Tingkatkan mutu dan pelayanan,5,2,tingkat mutu layan,875,0.0,0.6612,"barang, kirim, cepat, murah, belanja, sesuai, harga, pesan, layan, beli","['tingkat', 'mutu', 'layan']"
Dengan adanya shopie.sangat membantu saya dalam berbelanja tanpa saya harus keluar rumah.kurang banyak gratis ongkir nya.membuat harga barang lbh mahal dibanding dengan saya berangkat pembeli sendri di toko nya,5,2,shopie bantu belanja rumah gratis ongkir harga barang lbh mahal banding berangkat beli sendri toko,876,1.0,0.412,"ongkir, gratis, belanja, pakai, bintang, promo, voucher, cod, mahal, diskon","['shopie', 'bantu', 'belanja', 'rumah', 'gratis', 'ongkir', 'harga', 'barang', 'lbh', 'mahal', 'banding', 'berangkat', 'beli', 'sendri', 'toko']"
